Iteration	Posterior	Likelihood	Prior	beta_scale	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
26190	-102.8706	-368.5235	265.6529	7.328681	0.517028	0.0927346	0.142507	0.24773	2.067767	0.809809	0.0987704	0.601554	0.120792	0.178883
26196	-110.7459	-373.8991	263.1532	16.00707	0.22173	0.193498	0.238026	0.346746	2.547878	0.3923437	0.0281658	0.375834	0.16288	0.43312
26202	-102.0758	-366.6332	264.5574	10.18958	0.333376	0.146566	0.311041	0.209017	2.452456	0.4584868	0.171721	0.481268	0.142621	0.204391
26208	-96.10269	-363.1765	267.0738	3.161482	0.48294	0.0498196	0.297239	0.170002	2.576458	0.448151	0.0780574	0.547778	0.281257	0.092908
26214	-109.7455	-375.2105	265.465	7.177798	0.211009	0.197276	0.501364	0.0903515	2.443618	0.4929952	0.153962	0.207303	0.601777	0.0369585
26220	-105.9546	-373.7167	267.7621	1.643384	0.0808484	0.498045	0.24609	0.175017	2.825916	0.298459	0.103021	0.132783	0.750791	0.0134055
26226	-106.1593	-373.4022	267.2429	2.477401	0.120497	0.179519	0.366775	0.333209	2.80127	0.3752105	0.0799343	0.406266	0.504787	0.00901308
26232	-109.7596	-377.3018	267.5422	2.259327	0.0721575	0.602259	0.125437	0.200146	2.62608	0.3427941	0.0357075	0.301196	0.627232	0.0358649
26238	-111.8562	-379.3016	267.4454	2.886106	0.0448578	0.276344	0.510493	0.168305	2.373805	0.5224237	0.0860257	0.520701	0.356729	0.0365448
26244	-105.3073	-373.0571	267.7498	2.41666	0.385806	0.250536	0.21107	0.152587	2.371813	0.5224237	0.10395	0.629193	0.222698	0.0441592
26250	-101.3763	-366.7685	265.3922	7.518806	0.0709943	0.50276	0.247397	0.178849	2.371451	0.6364811	0.203868	0.565847	0.14368	0.0866055
26256	-105.4867	-373.0974	267.6108	2.487506	0.0327288	0.328991	0.502001	0.136279	2.464141	0.4966208	0.00509351	0.882639	0.0612825	0.0509849
26262	-105.6723	-371.2181	265.5458	6.962383	0.130445	0.0208732	0.544269	0.304412	2.436476	0.4927056	0.1435	0.480335	0.211504	0.164662
26268	-131.3382	-399.1229	267.7847	2.467045	0.205302	0.0328515	0.282745	0.479101	2.303818	0.4927056	0.270401	0.23473	0.189038	0.305831
26274	-112.8728	-379.1498	266.2769	5.448127	0.374391	0.0345347	0.388549	0.202525	2.27174	0.5321611	0.161484	0.488324	0.190836	0.159356
26280	-140.4778	-405.5261	265.0482	7.935345	0.146863	0.119538	0.683435	0.0501647	1.608936	1.576232	0.379756	0.181215	0.0444715	0.394558
26286	-118.8321	-387.5785	268.7464	0.884741	0.127974	0.713258	0.115055	0.043713	1.495637	1.689983	0.090858	0.531731	0.245505	0.131906
26292	-109.9926	-377.5603	267.5677	2.556199	0.338344	0.0400442	0.407139	0.214473	2.389366	0.3331259	0.110887	0.341269	0.211477	0.336368
26298	-107.2558	-374.4243	267.1685	3.340115	0.391633	0.0530569	0.233954	0.321356	2.366135	0.4076841	0.098343	0.384975	0.400454	0.116228
26304	-103.2435	-371.3884	268.1449	2.270798	0.265508	0.110402	0.262931	0.361159	2.065532	0.4241755	0.440474	0.451044	0.0392694	0.0692127
26310	-103.1078	-368.6781	265.5704	8.015473	0.0806218	0.103665	0.545365	0.270348	2.027676	0.6513488	0.129689	0.262916	0.0361238	0.571272
26316	-91.66355	-357.3481	265.6846	6.925844	0.0471512	0.552984	0.241754	0.158111	1.905035	1.094353	0.0498341	0.0881938	0.628026	0.233946
26322	-109.9905	-375.2595	265.2689	8.508887	0.388342	0.163032	0.058341	0.390285	2.023564	0.8776573	0.0643776	0.563913	0.142005	0.229704
26328	-109.0719	-376.4927	267.4209	2.938843	0.385841	0.195603	0.136355	0.2822	2.065077	0.9952111	0.0954079	0.178545	0.631092	0.094956
26334	-114.9097	-382.1074	267.1977	3.625124	0.287753	0.192516	0.148099	0.371633	1.898486	0.9952111	0.342829	0.188434	0.146074	0.322663
26340	-113.1985	-381.4296	268.2311	1.892346	0.314989	0.102982	0.295779	0.286251	2.006837	0.9561018	0.188108	0.221144	0.479876	0.110872
26346	-111.3782	-380.104	268.7258	1.282952	0.239884	0.074085	0.682546	0.00348448	1.914483	1.066188	0.121995	0.196388	0.600482	0.0811353
26352	-122.1359	-387.7535	265.6176	6.849588	0.0888192	0.397399	0.512596	0.00118501	1.93322	1.153273	0.0738082	0.0628366	0.131591	0.731764
26358	-110.1518	-374.1862	264.0343	9.876864	0.464482	0.0857959	0.447967	0.00175588	1.713186	1.82084	0.176604	0.184064	0.249771	0.389562
26364	-109.4588	-374.3284	264.8696	6.796593	0.366258	0.133556	0.464772	0.0354133	1.596459	1.973557	0.207452	0.233873	0.196733	0.361943
26370	-106.8143	-373.2443	266.43	3.600295	0.323228	0.277854	0.387472	0.0114456	1.461219	1.937441	0.0987026	0.201291	0.620036	0.0799701
26376	-101.7127	-368.6793	266.9666	1.597174	0.319313	0.29076	0.382778	0.00714785	1.29821	2.552408	0.122934	0.455186	0.325555	0.0963243
26382	-107.8539	-373.5731	265.7192	1.709216	0.515146	0.257171	0.221102	0.00658047	1.241458	3.284318	0.0755912	0.647732	0.217447	0.0592291
26388	-100.6772	-366.3839	265.7066	1.726012	0.0888703	0.702397	0.201599	0.00713364	1.317033	3.239058	0.0473349	0.426885	0.385521	0.140258
26394	-85.53352	-352.3598	266.8263	2.149867	0.327499	0.372131	0.2813	0.0190703	1.391351	2.311384	0.450265	0.0327911	0.350776	0.166168
26400	-88.67986	-354.3059	265.626	3.793915	0.376931	0.583706	0.0269892	0.0123736	1.543491	2.342142	0.408719	0.00656563	0.43388	0.150836
26406	-105.9183	-374.3812	268.463	0.9541165	0.184555	0.640889	0.0296332	0.144923	1.634305	1.742113	0.366263	0.00613045	0.611556	0.0160505
26412	-92.63225	-357.3521	264.7199	10.20749	0.207701	0.58888	0.0702568	0.133162	1.953071	1.028617	0.526616	0.0453349	0.312145	0.115904
26418	-102.5799	-370.4797	267.8998	2.214565	0.252185	0.212642	0.528084	0.00708914	1.975804	1.077681	0.0176595	0.705981	0.107703	0.168656
26424	-108.7073	-368.6305	259.9232	35.30241	0.111246	0.682267	0.203752	0.00273522	1.645264	1.959502	0.123007	0.678212	0.071602	0.127179
26430	-105.4937	-370.5477	265.054	6.838238	0.195775	0.445496	0.350555	0.008175	1.382854	1.983265	0.411273	0.229946	0.182056	0.176725
26436	-106.8119	-370.9872	264.1754	11.51883	0.217029	0.641852	0.117026	0.0240921	1.628531	1.480374	0.536031	0.172543	0.136608	0.154818
26442	-108.7203	-375.1265	266.4062	4.78584	0.186608	0.596407	0.0479377	0.169048	1.628798	1.421714	0.321051	0.0774235	0.28197	0.319555
26448	-103.2491	-370.1386	266.8895	4.025176	0.150944	0.772493	0.0497242	0.0268395	2.013208	0.9822237	0.421392	0.250141	0.0846509	0.243816
26454	-104.5566	-370.7442	266.1877	5.814211	0.0837878	0.428806	0.451542	0.0358646	2.074303	0.8160538	0.627583	0.0766892	0.0596585	0.23607
26460	-97.50441	-364.4507	266.9463	4.283006	0.150821	0.189397	0.638096	0.0216851	1.876464	0.9339235	0.689962	0.043984	0.119468	0.146586
26466	-110.5218	-378.6967	268.1749	2.417811	0.0868522	0.479345	0.366986	0.0668168	1.631779	1.008298	0.511889	0.185796	0.1065	0.195814
26472	-120.6432	-387.1912	266.548	4.569835	0.0445655	0.51703	0.178885	0.259519	1.775031	1.270273	0.524517	0.172842	0.0205162	0.282125
26478	-137.6627	-403.6744	266.0116	6.329792	0.204608	0.202325	0.0700017	0.523065	1.919296	0.9700094	0.24223	0.265971	0.0576627	0.434136
26484	-114.4987	-380.6421	266.1434	5.604745	0.0995876	0.669506	0.0718539	0.159053	1.825158	1.194961	0.252212	0.234043	0.0617187	0.452027
26490	-115.9431	-383.0711	267.128	3.78777	0.0323276	0.252716	0.224803	0.490153	1.999774	0.8686451	0.0603175	0.213115	0.69736	0.0292075
26496	-121.9823	-387.1058	265.1235	8.777612	0.0522613	0.205487	0.694444	0.0478086	2.204773	0.7230373	0.334855	0.283931	0.299215	0.0819992
26502	-116.3483	-384.0734	267.7251	2.739873	0.128912	0.718679	0.0344809	0.117928	1.816374	1.061058	0.602362	0.0838758	0.217774	0.0959882
26508	-118.1772	-385.855	267.6779	2.739873	0.0365875	0.721032	0.0644592	0.177921	1.863578	1.061058	0.199964	0.311255	0.25805	0.230731
26514	-116.7577	-383.7534	266.9957	2.739873	0.0606582	0.505929	0.0872416	0.346171	1.651593	1.761592	0.116763	0.365576	0.243547	0.274114
26520	-118.865	-383.4442	264.5792	10.62475	0.0466859	0.568461	0.114123	0.270729	1.928498	1.082911	0.0275519	0.770418	0.0838125	0.118217
26526	-137.18	-400.134	262.954	17.68373	0.0560422	0.682386	0.0354204	0.226151	1.952935	1.19435	0.0152512	0.426462	0.220719	0.337568
26532	-123.6858	-388.7774	265.0917	9.087492	0.101144	0.408018	0.0074103	0.483427	2.139574	0.7346699	0.0482819	0.517133	0.375624	0.0589604
26538	-123.4096	-391.6958	268.2862	1.787948	0.0998114	0.186248	0.00545429	0.708486	2.296365	0.4769174	0.0665534	0.417419	0.450458	0.0655698
26544	-110.939	-374.8144	263.8754	13.96083	0.139738	0.260752	0.00763612	0.591874	2.257544	0.4917004	0.0729001	0.775243	0.0631677	0.0886888
26550	-106.2109	-372.9937	266.7828	4.412437	0.236116	0.143139	0.0615939	0.559152	2.205978	0.4169114	0.316316	0.330329	0.341983	0.0113712
26556	-111.3158	-377.9545	266.6387	4.25443	0.484138	0.108723	0.0741061	0.333032	2.435287	0.4490206	0.272929	0.28502	0.277782	0.164269
26562	-98.22895	-366.5326	268.3037	1.340929	0.611093	0.0778615	0.194729	0.116317	2.605212	0.3536044	0.190417	0.453367	0.278332	0.0778849
26568	-102.2171	-369.0531	266.836	4.272057	0.068532	0.334467	0.0404651	0.556536	2.223654	0.579344	0.252563	0.49457	0.147168	0.105698
26574	-106.1843	-373.1595	266.9752	3.719887	0.197427	0.35517	0.0162303	0.431173	2.369681	0.4606782	0.0490443	0.603935	0.00899505	0.338026
26580	-103.3265	-369.9158	266.5892	5.297481	0.162099	0.31479	0.0599676	0.463144	1.921056	0.7618518	0.384401	0.283066	0.0705019	0.26203
26586	-102.233	-368.4365	266.2035	6.022937	0.285122	0.22077	0.0414099	0.452698	2.074507	0.6664399	0.262899	0.205113	0.11279	0.419199
26592	-102.3984	-367.8533	265.4549	8.430057	0.269323	0.411332	0.032333	0.287013	2.02775	0.6234721	0.583658	0.111386	0.2186	0.0863561
26598	-102.8381	-366.6786	263.8405	15.0157	0.210272	0.465149	0.0365633	0.288015	1.879884	0.8847588	0.39345	0.0520395	0.423217	0.131294
26604	-104.3289	-371.3376	267.0088	3.887041	0.226796	0.181221	0.056539	0.535444	1.798145	1.139046	0.325852	0.0723308	0.419329	0.182488
26610	-110.2557	-371.7772	261.5215	21.16307	0.204652	0.0382301	0.273954	0.483164	1.644741	2.05301	0.0725899	0.401892	0.0650588	0.460459
26616	-111.1942	-375.0229	263.8287	9.63079	0.126913	0.700594	0.0189615	0.153531	1.512467	2.137677	0.385502	0.146594	0.359878	0.108026
26622	-112.5016	-374.6343	262.1327	18.25473	0.353894	0.175069	0.041541	0.429496	1.456054	2.082216	0.211313	0.184144	0.369998	0.234545
26628	-123.9259	-381.9412	258.0153	67.09171	0.0805959	0.464067	0.257074	0.198263	1.414401	1.74662	0.38002	0.343275	0.182626	0.0940797
26634	-112.0114	-375.1682	263.1569	15.14331	0.0480332	0.179108	0.619331	0.153528	1.658746	1.630139	0.0952715	0.186914	0.670715	0.0470994
26640	-117.2207	-379.6349	262.4141	22.66076	0.280895	0.129586	0.448963	0.140556	2.094764	0.7994741	0.274478	0.445443	0.265746	0.0143334
26646	-115.3424	-381.2402	265.8978	6.606662	0.190627	0.0137858	0.422165	0.373422	2.009992	0.8858751	0.0589811	0.62112	0.299913	0.0199863
26652	-108.5355	-373.1163	264.5808	11.01434	0.24534	0.182184	0.503521	0.0689552	1.863783	1.049892	0.0956246	0.0809385	0.492771	0.330666
26658	-109.2484	-376.2458	266.9974	3.912078	0.439699	0.385213	0.0515062	0.123582	1.55673	1.340499	0.0512803	0.444312	0.449989	0.054419
26664	-105.6721	-371.8799	266.2077	4.414899	0.223371	0.175595	0.287439	0.313596	1.551534	1.747687	0.238177	0.34758	0.36792	0.0463238
26670	-108.0929	-373.7841	265.6911	7.469544	0.226638	0.245929	0.0544278	0.473005	2.051514	0.7090142	0.434966	0.272976	0.287258	0.00480023
26676	-106.2168	-372.0995	265.8827	5.902832	0.270673	0.378585	0.019972	0.33077	2.237976	0.9402631	0.111788	0.432233	0.454846	0.00113315
26682	-107.3485	-375.2249	267.8764	2.521816	0.0827128	0.301388	0.440496	0.175403	1.803662	1.063262	0.0740634	0.471573	0.452386	0.00197732
26688	-108.3499	-376.5113	268.1614	1.910943	0.0763138	0.316597	0.462724	0.144365	1.970733	1.04745	0.20287	0.557385	0.236662	0.00308217
26694	-94.50041	-362.4499	267.9495	2.54931	0.129328	0.453379	0.109817	0.307476	1.970873	0.7775753	0.600911	0.218739	0.180143	0.000207988
26700	-106.3785	-374.3431	267.9646	2.476933	0.0177882	0.374142	0.259966	0.348104	2.003874	0.7775753	0.6272	0.142421	0.230293	8.56738e-05
26706	-113.3339	-381.0331	267.6992	2.779695	0.0228759	0.330245	0.335255	0.311623	2.003874	0.8663741	0.213257	0.110089	0.676472	0.000182322
26712	-113.7436	-381.0265	267.2828	3.863217	0.19055	0.214008	0.331026	0.264415	1.86789	0.7907521	0.391499	0.0586854	0.54976	5.64721e-05
26718	-125.7651	-389.9381	264.173	12.47584	0.178458	0.0887398	0.485166	0.247636	1.920446	1.05407	0.255473	0.0277152	0.716775	3.6851e-05
26724	-137.4001	-404.5368	267.1366	2.474731	0.20077	0.447108	0.307758	0.0443636	1.548433	1.854619	0.206396	0.0520849	0.68574	0.0557792
26730	-121.9433	-388.1883	266.245	5.2306	0.281797	0.405723	0.204043	0.108437	1.710646	1.332788	0.426427	0.171852	0.285624	0.116097
26736	-115.6168	-381.9619	266.345	3.832263	0.046959	0.431063	0.437643	0.0843351	1.515759	1.875487	0.120496	0.0314363	0.530326	0.317742
26742	-115.2255	-384.1331	268.9076	1.142694	0.0590473	0.371074	0.436749	0.13313	2.218886	0.6088552	0.752506	0.0125934	0.23465	0.0002506
26748	-117.454	-381.8487	264.3946	11.94484	0.186432	0.264096	0.420753	0.128719	2.053139	0.8004742	0.221903	0.0454406	0.731875	0.000781623
26754	-130.0421	-393.2277	263.1856	12.69187	0.0701232	0.103489	0.00251613	0.823872	3.023677	0.2476579	0.395588	0.106939	0.262374	0.2351
26760	-112.8258	-381.4902	268.6644	1.447682	0.101488	0.231883	0.485663	0.180967	2.075754	0.7964568	0.0284423	0.281856	0.313176	0.376526
26766	-109.9803	-376.2579	266.2776	5.895212	0.0875431	0.584243	0.239115	0.0890989	2.012831	0.7310374	0.0415205	0.58434	0.340496	0.0336433
26772	-103.0862	-371.1457	268.0595	2.088677	0.0853512	0.109842	0.26596	0.538847	2.287686	0.5607665	0.0672644	0.404029	0.47655	0.0521567
26778	-108.6433	-374.8864	266.2431	5.658045	0.098758	0.0439156	0.12816	0.729167	2.205349	0.5992433	0.113192	0.590938	0.219585	0.0762851
26784	-111.5748	-380.7879	269.2131	0.8271337	0.513621	0.017348	0.425962	0.0430692	2.250571	0.490513	0.0380979	0.321308	0.599116	0.0414782
26790	-109.2328	-377.5381	268.3053	1.714257	0.595038	0.081071	0.314867	0.00902427	2.335387	0.5339701	0.15725	0.533298	0.240608	0.0688442
26796	-107.8046	-375.7613	267.9567	2.305902	0.0816632	0.0836924	0.629912	0.204732	2.219775	0.6130922	0.15136	0.346757	0.390065	0.111817
26802	-104.5715	-373.4396	268.8681	1.194529	0.179748	0.1721	0.185723	0.462429	2.173496	0.6870409	0.175122	0.33388	0.383334	0.107665
26808	-90.10131	-359.6885	269.5872	0.6980977	0.0960331	0.086847	0.583763	0.233356	1.918845	0.7485923	0.100143	0.0906803	0.779935	0.0292413
26814	-97.93524	-363.3606	265.4254	7.851787	0.209005	0.0643696	0.59289	0.133736	2.212988	0.6742827	0.374137	0.338783	0.0680531	0.219027
26820	-94.93425	-362.6272	267.6929	2.969117	0.189993	0.394117	0.141291	0.2746	1.945076	0.8023811	0.127595	0.515633	0.103051	0.253722
26826	-98.91073	-364.3989	265.4881	7.816474	0.103293	0.209263	0.186586	0.500858	2.036312	0.8564123	0.313924	0.252988	0.125094	0.307993
26832	-125.3776	-393.4553	268.0776	1.808338	0.260914	0.193107	0.253155	0.292824	2.473868	0.5949552	0.102166	0.654021	0.241806	0.00200648
26838	-125.1861	-391.7817	266.5956	3.539281	0.148072	0.204484	0.399637	0.247807	2.803844	0.364588	0.0950242	0.467612	0.400884	0.0364799
26844	-134.8794	-402.9647	268.0853	1.833458	0.0984195	0.146969	0.346325	0.408286	2.461523	0.4784571	0.0509818	0.00694348	0.79685	0.145225
26850	-112.0929	-376.7348	264.6419	9.267286	0.631749	0.0261122	0.0623896	0.27975	1.849386	1.402365	0.246321	0.0720987	0.611001	0.070579
26856	-103.1607	-368.411	265.2503	8.285788	0.635714	0.0508266	0.0289754	0.284484	1.949179	1.045372	0.14764	0.32229	0.366221	0.16385
26862	-115.1485	-382.8042	267.6557	2.859708	0.27934	0.0406554	0.0815381	0.598467	1.9578	0.9119617	0.178239	0.267771	0.485843	0.0681476
26868	-118.5497	-385.6183	267.0686	4.153208	0.269175	0.116466	0.146562	0.467797	1.846677	0.9014217	0.213802	0.416636	0.251745	0.117817
26874	-114.1914	-379.2089	265.0176	9.642622	0.255191	0.126262	0.111402	0.507146	1.929347	0.9014217	0.87759	0.0613188	0.0247685	0.036323
26880	-120.5304	-387.4175	266.887	4.472989	0.299489	0.217393	0.0463635	0.436755	1.866745	0.9111769	0.782771	0.0388431	0.0125937	0.165792
26886	-123.6417	-390.5468	266.9052	4.362534	0.0597841	0.0345376	0.713724	0.191954	1.976248	0.8215515	0.665445	0.0148766	0.0225688	0.29711
26892	-136.8899	-399.6821	262.7923	18.82836	0.412088	0.22148	0.00165947	0.364773	1.766717	1.321638	0.243214	0.359985	0.339035	0.0577669
26898	-125.5731	-392.1319	266.5588	1.434309	0.511619	0.363933	0.00198	0.122467	1.480484	2.777295	0.0501237	0.32078	0.491412	0.137684
26904	-103.9904	-371.8263	267.8359	2.618621	0.0902445	0.165067	0.47749	0.267199	2.12918	0.3990625	0.731384	0.0898542	0.0136682	0.165093
26910	-108.6488	-376.3118	267.6629	2.513219	0.319128	0.0965143	0.374687	0.209671	2.3713	0.3990625	0.317429	0.62087	0.0134501	0.0482512
26916	-115.116	-379.5572	264.4412	11.69229	0.360794	0.0584692	0.178833	0.401904	2.099011	0.7544833	0.0402965	0.846582	0.0309457	0.0821757
26922	-123.392	-390.4284	267.0364	3.608433	0.356038	0.0276395	0.471115	0.145207	1.734294	1.293529	0.175951	0.325198	0.140039	0.358812
26928	-112.0886	-379.4874	267.3988	2.818146	0.189612	0.119669	0.582797	0.107923	1.73744	1.365127	0.0784779	0.367448	0.540308	0.0137659
26934	-125.7668	-390.0496	264.2827	13.09601	0.324177	0.132775	0.466783	0.0762653	1.940626	0.7496827	0.356648	0.0380823	0.380506	0.224764
26940	-139.3964	-406.6313	267.2349	3.355827	0.137835	0.25046	0.268402	0.343303	2.077211	0.9233177	0.162781	0.0510138	0.269202	0.517003
26946	-131.5509	-396.0359	264.485	11.55184	0.357939	0.127148	0.16603	0.348884	2.081848	0.7645597	0.201814	0.0554957	0.577972	0.164718
26952	-118.1209	-379.3952	261.2744	31.03232	0.0471085	0.686453	0.0604056	0.206033	2.210552	0.7469764	0.0432326	0.437315	0.490401	0.0290518
26958	-106.7496	-371.2985	264.5488	11.15537	0.21097	0.0921635	0.306472	0.390395	2.177612	0.6576594	0.256234	0.2794	0.174846	0.289519
26964	-116.045	-380.7731	264.7281	10.67769	0.0808675	0.0836329	0.175174	0.660326	2.136325	0.6145327	0.191345	0.191979	0.602629	0.0140462
26970	-130.5724	-394.8742	264.3017	11.83553	0.24114	0.0540346	0.252743	0.452082	2.297335	0.5501825	0.069166	0.181766	0.739067	0.0100007
26976	-123.7984	-389.1776	265.3792	7.99956	0.294211	0.00310471	0.2148	0.487884	2.257744	0.5481665	0.174695	0.21863	0.598467	0.00820796
26982	-120.6735	-384.3626	263.6891	12.42698	0.361828	0.00491044	0.254945	0.378316	2.750214	0.3915441	0.227129	0.52976	0.201244	0.0418672
26988	-112.5899	-374.7211	262.1312	20.56866	0.26372	0.00566534	0.294139	0.436475	2.750214	0.3359213	0.289313	0.438037	0.238032	0.0346183
26994	-114.9984	-377.1504	262.1519	19.10286	0.0509839	0.692531	0.0991274	0.157358	2.931146	0.3069318	0.285366	0.472198	0.0440701	0.198366
27000	-113.8241	-376.6191	262.795	16.25461	0.118011	0.185517	0.269175	0.427297	2.814905	0.333373	0.109017	0.475114	0.322941	0.0929277
27006	-117.4415	-381.9032	264.4617	9.976761	0.186734	0.154774	0.248796	0.409696	2.597925	0.4314029	0.289992	0.24801	0.332465	0.129534
27012	-128.9889	-393.1563	264.1675	11.83363	0.297402	0.163736	0.247534	0.291329	2.4314	0.5537527	0.0739641	0.553337	0.0836949	0.289004
27018	-127.6398	-393.0576	265.4179	7.996968	0.220325	0.511663	0.241668	0.026344	2.221162	0.4618586	0.476868	0.311751	0.101559	0.109821
27024	-127.2022	-393.6412	266.4389	5.154524	0.470949	0.352519	0.166501	0.0100305	2.081295	0.8294467	0.459541	0.199568	0.195588	0.145304
27030	-117.9082	-387.1515	269.2432	0.9122236	0.0857953	0.0621643	0.606443	0.245598	1.979893	0.8294467	0.53399	0.037936	0.310495	0.117579
27036	-134.6674	-401.738	267.0706	4.054298	0.00574974	0.0492197	0.866534	0.0784963	1.882273	0.9137551	0.525404	0.157605	0.055655	0.261336
27042	-135.0652	-398.499	263.4338	14.97762	0.0167893	0.111478	0.856528	0.0152051	2.364084	0.7984935	0.0411874	0.903399	0.00270565	0.0527078
27048	-123.5797	-391.6806	268.1009	2.177508	0.402443	0.209045	0.244148	0.144363	1.921426	0.9594496	0.21309	0.500219	0.0139981	0.272693
27054	-120.819	-386.6142	265.7952	7.339584	0.294939	0.205273	0.403795	0.0959928	1.959603	0.7575896	0.165274	0.284488	0.032481	0.517757
27060	-122.5522	-387.521	264.9688	9.883846	0.266759	0.340024	0.352817	0.0403999	2.028453	0.7546227	0.482322	0.133827	0.0123424	0.371508
27066	-123.858	-391.3854	267.5274	3.047926	0.120773	0.52223	0.338089	0.0189087	1.9411	0.9457673	0.41377	0.223807	0.0535478	0.308876
27072	-115.4268	-382.3557	266.9288	4.152683	0.171494	0.17725	0.485424	0.165832	1.9411	0.9509546	0.347427	0.204644	0.188577	0.259352
27078	-118.6965	-385.142	266.4455	4.759556	0.0198462	0.646942	0.248364	0.0848471	2.122371	0.9699052	0.216763	0.51356	0.09673	0.172948
27084	-110.8347	-376.967	266.1323	5.933161	0.316957	0.188906	0.280783	0.213354	2.201661	0.6177013	0.107557	0.324615	0.559565	0.00826278
27090	-117.445	-384.6716	267.2266	3.271629	0.152181	0.605805	0.0227263	0.219288	2.330189	0.64646	0.270459	0.324576	0.381673	0.0232907
27096	-100.632	-367.8603	267.2283	3.460541	0.00633892	0.400953	0.0146368	0.578071	2.245392	0.5870463	0.12688	0.586311	0.284688	0.00212162
27102	-126.6759	-395.2982	268.6223	1.212521	0.00206372	0.182849	0.591339	0.223748	1.982281	1.158182	0.0721623	0.563534	0.0720283	0.292276
27108	-135.0739	-404.2666	269.1927	0.8471614	0.00273418	0.294337	0.40649	0.296439	1.959116	0.9841672	0.11931	0.554538	0.027551	0.298601
27114	-129.3653	-396.9895	267.6242	2.690773	0.0241006	0.177018	0.519164	0.279718	2.026945	0.9841672	0.136556	0.543593	0.021373	0.298477
27120	-118.1924	-386.1618	267.9694	2.427249	0.00631734	0.180243	0.528624	0.284815	2.095831	0.6757064	0.31853	0.581065	0.0460107	0.0543949
27126	-112.4105	-380.2741	267.8635	2.351142	0.00497326	0.141895	0.416154	0.436978	2.095831	0.895288	0.331019	0.449742	0.119287	0.0999526
27132	-101.5515	-368.6685	267.117	4.010413	0.0540622	0.386419	0.0544666	0.505052	1.999829	0.7314697	0.373443	0.238196	0.138452	0.249909
27138	-117.2566	-382.5104	265.2539	8.091069	0.14707	0.380973	0.231117	0.24084	2.301288	0.6893733	0.137122	0.772111	0.0508375	0.0399288
27144	-108.8933	-373.8335	264.9402	9.907893	0.0163984	0.411587	0.249689	0.322325	2.090689	0.6893733	0.269278	0.524502	0.0975901	0.10863
27150	-101.6102	-368.6684	267.0582	2.704941	0.278725	0.24476	0.303038	0.173477	2.744166	0.2857998	0.16342	0.336792	0.436129	0.0636596
27156	-119.8906	-385.6051	265.7146	5.329363	0.134262	0.0411077	0.541069	0.283561	2.767993	0.2954361	0.112297	0.636278	0.222955	0.0284703
27162	-124.5286	-391.5121	266.9834	2.711139	0.442163	0.0893198	0.336755	0.131762	2.843408	0.3064134	0.355377	0.49995	0.0492612	0.0954123
27168	-122.316	-388.9708	266.6548	3.321588	0.257166	0.164944	0.492012	0.0858783	2.8509	0.3474758	0.257906	0.626695	0.0444735	0.0709251
27174	-107.6502	-374.5519	266.9017	2.51981	0.19162	0.122903	0.428743	0.256734	2.92419	0.2338916	0.22043	0.182369	0.527364	0.0698373
27180	-100.2217	-367.928	267.7063	1.668939	0.146743	0.332833	0.475622	0.0448022	2.877295	0.3114773	0.0401885	0.342999	0.363983	0.252829
27186	-99.54558	-367.1822	267.6366	1.942624	0.262536	0.0831564	0.29075	0.363557	2.695574	0.2856554	0.0225596	0.579075	0.33899	0.0593745
27192	-106.9409	-375.3228	268.382	1.21226	0.16084	0.1658	0.343074	0.330286	2.63723	0.3439903	0.032058	0.412231	0.481718	0.0739929
27198	-120.5175	-384.5766	264.0592	11.59903	0.00980932	0.155899	0.606454	0.227838	2.580283	0.4054208	0.00975708	0.410846	0.536391	0.0430054
27204	-118.5272	-383.5717	265.0445	8.05821	0.00887133	0.113221	0.356737	0.521171	2.560882	0.4121406	0.0111359	0.117604	0.612194	0.259066
27210	-118.4035	-385.4997	267.0962	3.793173	0.352062	0.0699256	0.544393	0.0336188	1.760543	1.137707	0.36178	0.204313	0.276006	0.1579
27216	-116.3869	-381.4978	265.1109	6.754585	0.681046	0.0995768	0.197372	0.0220052	1.683441	1.759338	0.788612	0.126161	0.0432821	0.041945
27222	-103.9702	-367.7638	263.7937	11.94615	0.204504	0.0290777	0.573197	0.193222	2.690689	0.3137859	0.107578	0.518787	0.0558076	0.317828
27228	-92.87614	-356.7044	263.8283	11.94615	0.204651	0.0112	0.507186	0.276963	2.627159	0.2916241	0.178031	0.272599	0.0729096	0.47646
27234	-96.82485	-363.2442	266.4194	4.097433	0.0821383	0.017567	0.820811	0.0794839	2.634991	0.3070201	0.127197	0.180859	0.0725704	0.619373
27240	-99.66134	-366.5681	266.9067	2.635822	0.0850945	0.0168538	0.850352	0.0476997	2.759683	0.2017173	0.486383	0.0302809	0.208934	0.274402
27246	-97.55096	-363.1604	265.6094	5.690531	0.265823	0.0323057	0.485254	0.216618	2.773573	0.335492	0.626255	0.119126	0.0999469	0.154672
27252	-106.8095	-373.5098	266.7004	3.885786	0.133828	0.483473	0.153016	0.229683	2.555784	0.4464586	0.256394	0.665029	0.0152529	0.0633238
