Iteration	Posterior	Likelihood	Prior	beta_scale	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
3654	-98.76751	-363.2766	264.5091	6.256343	0.359581	0.12322	0.221304	0.295895	3.1723	0.1397823	0.337113	0.464226	0.176741	0.02192
3660	-107.5126	-375.0273	267.5147	0.6479339	0.418333	0.286162	0.264955	0.0305506	3.388131	0.1077992	0.209477	0.0577967	0.666364	0.0663623
3666	-103.6484	-367.8202	264.1718	5.833195	0.410114	0.0524252	0.397043	0.140418	3.388131	0.09664824	0.31023	0.476029	0.115778	0.0979617
3672	-123.7455	-388.273	264.5275	5.833195	0.302091	0.15105	0.292462	0.254396	3.306975	0.1382063	0.437445	0.455164	0.0137227	0.0936679
3678	-98.16484	-364.3116	266.1468	2.554422	0.253543	0.118031	0.383006	0.24542	3.306975	0.13546	0.13091	0.445035	0.177976	0.246079
3684	-103.2039	-370.5383	267.3344	1.069518	0.408178	0.138748	0.337482	0.115593	3.306975	0.13546	0.274293	0.30474	0.285289	0.135677
3690	-115.727	-379.8637	264.1367	6.539981	0.249368	0.366881	0.312385	0.0713671	3.336479	0.1213902	0.0346513	0.552181	0.315498	0.0976695
3696	-112.6861	-377.8992	265.2131	4.082948	0.247896	0.259503	0.431613	0.0609868	3.336479	0.1288476	0.115541	0.208043	0.179046	0.49737
3702	-128.3291	-390.709	262.3799	12.56516	0.0575	0.054184	0.536497	0.351819	3.336479	0.1121316	0.415359	0.129243	0.155158	0.300239
3708	-124.6874	-387.9528	263.2654	8.909934	0.381561	0.297324	0.0866985	0.234416	3.336479	0.1057477	0.382921	0.00131176	0.316136	0.299631
3714	-109.0022	-371.4822	262.48	9.651404	0.217348	0.103572	0.206498	0.472581	3.615279	0.07364113	0.605443	0.00509845	0.199949	0.189509
3720	-105.9938	-370.6378	264.644	4.93742	0.450313	0.00843443	0.4585	0.082752	3.345472	0.1041664	0.565531	0.00307283	0.206291	0.225105
3726	-98.93298	-362.3245	263.3916	8.877928	0.283081	0.0639847	0.268123	0.384811	3.345472	0.1245229	0.32426	0.000617799	0.208347	0.466775
3732	-114.193	-378.7187	264.5257	5.622756	0.603986	0.0382966	0.271641	0.0860766	3.345472	0.1297026	0.251092	0.000269497	0.548294	0.200345
3738	-114.044	-375.4459	261.4018	20.30774	0.451794	0.109049	0.336792	0.102365	3.165697	0.1686402	0.408124	0.00026932	0.386115	0.205492
3744	-110.4127	-372.0355	261.6228	18.19345	0.0448597	0.204961	0.63701	0.11317	3.223324	0.1528223	0.147308	0.000121584	0.287644	0.564927
3750	-108.4747	-368.5213	260.0465	29.43475	0.00830739	0.485098	0.422886	0.0837087	3.223324	0.1528223	0.17721	0.000161454	0.438766	0.383863
3756	-108.0959	-374.4344	266.3385	2.36595	0.00650379	0.0413498	0.430909	0.521238	3.223794	0.1321505	0.7672	0.000789658	0.141617	0.0903935
3762	-113.1328	-376.7853	263.6525	9.301213	0.00801935	0.107699	0.00329746	0.880985	3.223794	0.1807998	0.137039	0.00631841	0.617839	0.238804
3768	-123.6038	-390.5456	266.9419	2.682394	0.220005	0.0588351	0.00379405	0.717365	2.768801	0.2298007	0.468534	0.00261459	0.132185	0.396666
3774	-113.5569	-378.4721	264.9152	6.551116	0.206833	0.0756053	0.00377512	0.713786	3.013851	0.2473716	0.45167	0.00203052	0.259893	0.286407
3780	-106.1059	-372.7683	266.6625	3.206935	0.204627	0.0806338	0.261442	0.453297	2.705445	0.2196434	0.43754	0.00106052	0.120019	0.44138
3786	-102.6615	-367.5575	264.896	7.864651	0.134781	0.0457933	0.334471	0.484954	2.695815	0.3150204	0.315384	0.0644706	0.070105	0.55004
3792	-119.3348	-385.7642	266.4294	3.835033	0.0879281	0.00759049	0.556269	0.348213	2.698327	0.2674555	0.175598	0.251433	0.35274	0.220228
3798	-122.0127	-387.5066	265.4939	6.490333	0.135374	0.222302	0.0932204	0.549103	2.624166	0.3848368	0.185277	0.480197	0.140664	0.193863
3804	-114.3787	-380.3788	266	6.005359	0.119507	0.230929	0.412032	0.237532	1.927568	1.091804	0.25109	0.338695	0.17249	0.237726
3810	-114.3261	-377.3726	263.0465	18.90044	0.211704	0.0563504	0.654814	0.0771321	1.663858	1.185707	0.0595572	0.367826	0.405747	0.166869
3816	-108.5527	-369.5314	260.9787	34.71864	0.436212	0.234392	0.301942	0.0274545	1.682344	1.196309	0.0248477	0.0999841	0.272045	0.603123
3822	-101.4427	-366.9511	265.5084	5.504403	0.587824	0.315858	0.0593207	0.0369967	1.82337	1.713942	0.0116085	0.518432	0.415335	0.054625
3828	-100.0967	-365.8091	265.7124	3.645997	0.554878	0.195126	0.0350146	0.214981	1.418406	2.415768	0.0121268	0.368334	0.516802	0.102737
3834	-99.57322	-366.1004	266.5271	1.547333	0.21822	0.190919	0.469886	0.120975	1.239222	2.883676	0.0394292	0.378406	0.20253	0.379635
3840	-84.98158	-351.2721	266.2905	3.628946	0.0833833	0.257096	0.513345	0.146176	1.206457	2.18764	0.00316144	0.674725	0.269233	0.0528802
3846	-93.70045	-360.061	266.3606	4.841266	0.133791	0.309004	0.322663	0.234543	1.693822	1.387519	0.000196676	0.394308	0.513496	0.0919987
3852	-100.8318	-367.9387	267.1069	2.700347	0.31012	0.294016	0.0469106	0.348953	1.758079	1.624908	0.000310492	0.622494	0.231957	0.145238
3858	-106.1274	-371.7303	265.603	5.94943	0.213897	0.208575	0.0533885	0.524139	1.806857	1.530226	0.00803132	0.424702	0.555532	0.0117352
3864	-105.2661	-374.0102	268.7442	1.117601	0.0726174	0.80124	0.0273323	0.0988101	1.485359	1.530226	0.00250207	0.798035	0.197026	0.00243668
3870	-150.7842	-416.4943	265.71	6.98858	0.681633	0.0416184	0.0942927	0.182456	2.252283	0.5778731	0.136566	0.0822354	0.482539	0.298659
3876	-125.7042	-391.3968	265.6925	6.98858	0.600457	0.036662	0.126779	0.236101	2.247231	0.6409491	0.124391	0.131589	0.377646	0.366373
3882	-121.9255	-389.0272	267.1017	3.688647	0.173925	0.572692	0.150384	0.102999	2.124435	0.8112023	0.763089	0.101767	0.109929	0.0252156
3888	-129.5289	-397.5571	268.0281	2.053028	0.301968	0.144641	0.266404	0.286988	1.910399	1.127422	0.0960417	0.438172	0.4563	0.00948541
3894	-128.6851	-393.6662	264.9811	7.851443	0.251075	0.0611434	0.628362	0.059419	2.687243	0.4072626	0.0570948	0.834548	0.096506	0.011851
3900	-120.2603	-388.78	268.5197	1.021588	0.417	0.148169	0.380283	0.0545483	2.673103	0.3327286	0.0886564	0.806614	0.0932757	0.0114543
3906	-121.7906	-391.0655	269.2749	0.4897621	0.444626	0.141148	0.362263	0.0519635	2.528416	0.423791	0.326164	0.550638	0.101458	0.0217399
3912	-113.2438	-378.2419	264.998	8.049824	0.0816989	0.173777	0.123638	0.620886	2.595287	0.3835389	0.281579	0.423376	0.0875893	0.207456
3918	-111.8926	-377.2588	265.3662	7.614469	0.0856038	0.267642	0.281267	0.365487	2.396082	0.4709021	0.0549657	0.605458	0.139555	0.200021
3924	-123.0734	-388.7986	265.7253	6.840325	0.0249746	0.705287	0.16428	0.105458	2.166481	0.8040856	0.0690427	0.0752364	0.29664	0.559081
3930	-108.806	-374.4786	265.6726	6.924119	0.0429815	0.141429	0.071503	0.744086	2.06836	0.9463337	0.24094	0.34423	0.162294	0.252536
3936	-108.8089	-373.0602	264.2513	11.67449	0.233885	0.311595	0.157535	0.296986	2.360863	0.6321564	0.142186	0.0146025	0.312012	0.5312
3942	-133.4642	-399.8874	266.4232	5.165354	0.348656	0.105664	0.163834	0.381846	2.23124	0.588183	0.333564	0.308939	0.248494	0.109003
3948	-150.7531	-414.7538	264.0007	12.62233	0.379596	0.178125	0.346824	0.0954552	2.420946	0.5233774	0.518705	0.112124	0.199667	0.169504
3954	-121.2941	-388.1163	266.8223	4.198253	0.0534511	0.237566	0.130317	0.578666	2.284418	0.5060191	0.15186	0.0169419	0.370984	0.460214
3960	-120.6838	-389.2253	268.5415	1.369659	0.0987184	0.184328	0.375774	0.34118	2.353342	0.6589639	0.267688	0.0267619	0.63565	0.0699
3966	-106.5825	-373.4002	266.8176	4.152497	0.095534	0.109661	0.511507	0.283299	2.30913	0.5345565	0.303272	0.44897	0.168565	0.0791921
3972	-102.5084	-370.4072	267.8988	1.979042	0.0591071	0.325731	0.103382	0.51178	2.53459	0.5345565	0.20371	0.631493	0.113226	0.0515707
3978	-111.8957	-376.8539	264.9582	7.734887	0.0232585	0.785235	0.0169966	0.17451	2.722162	0.3648094	0.185345	0.433557	0.334177	0.0469213
3984	-106.5757	-373.9374	267.3617	2.371459	0.12992	0.0583788	0.0321309	0.779571	2.777113	0.4192353	0.487024	0.43195	0.0342781	0.0467475
3990	-118.3378	-387.004	268.6662	1.401636	0.179334	0.0092336	0.543794	0.267638	2.219484	0.6134842	0.501664	0.427267	0.0229157	0.0481527
3996	-123.7672	-392.4977	268.7305	1.321635	0.374059	0.00521901	0.307363	0.313359	2.227103	0.6134842	0.0423877	0.824856	0.0158159	0.116941
4002	-128.8151	-396.9433	268.1283	1.840416	0.033539	0.361706	0.25471	0.350045	2.122074	0.9849902	0.0378817	0.814647	0.0365026	0.110969
4008	-130.54	-397.8218	267.2817	3.279053	0.149344	0.363404	0.142094	0.345158	2.173945	0.8039298	0.536309	0.316604	0.102259	0.0448282
4014	-129.23	-395.0316	265.8016	6.442351	0.0738563	0.141785	0.546567	0.237791	2.355943	0.571887	0.213252	0.226849	0.390946	0.168953
4020	-118.5516	-386.3845	267.8329	2.482519	0.26265	0.14997	0.546341	0.0410399	1.878516	1.058401	0.256205	0.496076	0.062809	0.184909
4026	-115.3632	-381.9375	266.5743	4.215825	0.298622	0.466777	0.120467	0.114134	1.745523	1.406253	0.0801064	0.773616	0.0639723	0.0823054
4032	-113.4444	-382.5735	269.1291	0.9148696	0.700083	0.15391	0.0891537	0.0568535	1.72103	1.19872	0.0932937	0.732114	0.0605404	0.114052
4038	-132.7681	-401.3604	268.5922	1.326749	0.505953	0.0103056	0.441671	0.0420699	1.860128	1.19872	0.174109	0.328921	0.264334	0.232636
4044	-138.6535	-407.9796	269.3261	0.428545	0.639134	0.0139294	0.278911	0.0680248	2.00936	1.212218	0.0748452	0.475475	0.221239	0.228441
4050	-120.0164	-388.7056	268.6892	1.383245	0.673236	0.120201	0.166529	0.0400341	1.922748	1.005738	0.175875	0.42088	0.237736	0.165509
4056	-119.8812	-388.1335	268.2523	1.633277	0.370936	0.382782	0.0645947	0.181688	1.807246	1.304259	0.69778	0.088778	0.00567862	0.207763
4062	-121.4468	-388.9283	267.4815	2.406964	0.310998	0.136689	0.141254	0.411059	1.850003	1.421124	0.405691	0.494804	0.00330156	0.0962031
4068	-102.8291	-369.9098	267.0807	3.424645	0.308953	0.182049	0.100643	0.408355	1.718104	1.351252	0.099713	0.579065	0.00787379	0.313349
4074	-114.7564	-383.4091	268.6527	1.671984	0.338333	0.0532771	0.32391	0.28448	1.430421	1.25876	0.327043	0.414138	0.00803926	0.250779
4080	-114.613	-384.0144	269.4014	0.5852132	0.64699	0.0479868	0.206593	0.0984299	1.48005	1.451642	0.260347	0.670814	0.0103289	0.0585101
4086	-107.1891	-374.3765	267.1873	3.733275	0.17318	0.419866	0.3312	0.0757543	1.658585	1.17469	0.343758	0.544692	0.00546298	0.106087
4092	-130.7858	-397.3589	266.5732	2.451972	0.451615	0.100106	0.0243344	0.423945	1.457718	2.296118	0.302011	0.0818128	0.450274	0.165902
4098	-118.2142	-385.0535	266.8393	1.673977	0.19497	0.156192	0.083413	0.565426	1.338076	2.567166	0.14585	0.452008	0.261838	0.140304
4104	-124.3165	-392.2038	267.8873	1.397027	0.32857	0.234298	0.106107	0.331025	1.447264	1.975912	0.153319	0.471452	0.132652	0.242576
4110	-107.7003	-375.124	267.4237	3.147661	0.351841	0.113744	0.262317	0.272098	1.932041	1.001507	0.207526	0.480685	0.101362	0.210427
4116	-104.1393	-371.7599	267.6207	2.842364	0.355024	0.114773	0.503761	0.0264416	2.225362	0.5235546	0.258126	0.464689	0.0597971	0.217388
4122	-114.4371	-382.5883	268.1513	2.216658	0.21004	0.0757926	0.58274	0.131428	2.064248	0.6674216	0.579732	0.054148	0.1343	0.23182
4128	-114.9444	-380.0349	265.0905	8.929079	0.213636	0.46654	0.135612	0.184212	1.835611	1.121559	0.561991	0.0974957	0.142702	0.197812
4134	-116.9864	-383.7018	266.7154	4.45096	0.415061	0.0134877	0.222909	0.348542	1.835611	1.121559	0.420871	0.0782824	0.31781	0.183036
4140	-112.2442	-374.9549	262.7107	18.56592	0.700633	0.00200462	0.0767511	0.220611	1.836946	1.365572	0.349436	0.00856769	0.228303	0.413694
4146	-114.2055	-377.8403	263.6349	11.13094	0.411952	0.0418053	0.118477	0.427766	1.624933	1.933095	0.241923	0.0111416	0.29689	0.450045
4152	-113.4482	-375.0269	261.5787	25.27297	0.30568	0.0623317	0.309046	0.322942	1.738724	1.544366	0.327439	0.0117535	0.23497	0.425838
4158	-106.8033	-370.0208	263.2174	14.31497	0.229578	0.452759	0.145684	0.171979	1.625375	1.728888	0.325431	0.0263813	0.469199	0.178989
4164	-108.3463	-375.0581	266.7118	1.819117	0.844453	0.0260055	0.0445634	0.0849782	1.374181	2.551388	0.241901	0.14757	0.543256	0.0672733
4170	-99.96161	-367.764	267.8024	1.140651	0.791629	0.018085	0.0573435	0.132942	1.282925	2.29355	0.495976	0.117272	0.344137	0.0426157
4176	-117.0855	-385.4337	268.3482	1.140651	0.553774	0.37011	0.0189536	0.0571622	1.396138	1.85903	0.0652461	0.422567	0.302467	0.209719
4182	-105.9832	-373.1858	267.2026	3.44778	0.0584301	0.833461	0.0644585	0.0436499	1.619247	1.322677	0.271707	0.110242	0.561105	0.0569466
4188	-115.3387	-384.5402	269.2015	0.9546961	0.121432	0.0501267	0.6074	0.221042	1.77609	1.047155	0.244461	0.119435	0.577494	0.05861
4194	-112.3595	-380.649	268.2895	1.729905	0.0649177	0.0132882	0.608632	0.313162	1.401604	1.528158	0.445109	0.128763	0.351081	0.0750466
4200	-119.2662	-383.6717	264.4055	7.31354	0.101366	0.0361634	0.452188	0.410282	1.210958	2.409665	0.366174	0.250418	0.163596	0.219811
4206	-113.7644	-378.4666	264.7022	6.09674	0.0490925	0.0175143	0.546828	0.386566	1.309098	2.433262	0.101916	0.309588	0.184488	0.404008
4212	-109.5218	-375.8338	266.312	4.946607	0.29821	0.254185	0.262096	0.185509	1.594784	1.465515	0.0855532	0.482666	0.0926376	0.339143
4218	-105.5052	-372.2454	266.7403	2.835953	0.443856	0.408823	0.0862869	0.0610341	1.507326	1.993168	0.160771	0.372325	0.205291	0.261612
4224	-103.7481	-370.1397	266.3916	4.780093	0.221189	0.530354	0.0954124	0.153045	1.514336	1.521376	0.199846	0.293784	0.0612829	0.445087
4230	-116.4871	-381.7064	265.2193	4.041959	0.28473	0.386831	0.0433738	0.285065	1.503267	2.543927	0.29069	0.42733	0.0891404	0.192839
4236	-120.7775	-387.179	266.4015	4.012209	0.268989	0.219598	0.349586	0.161827	1.48107	1.797793	0.234842	0.346876	0.26175	0.156533
4242	-118.9318	-386.0859	267.1541	1.487108	0.347164	0.0997843	0.325266	0.227785	1.252351	2.522555	0.140235	0.207136	0.426573	0.226055
4248	-114.0869	-378.3296	264.2426	10.99127	0.218071	0.161099	0.0231163	0.597715	1.438001	1.665459	0.252216	0.349813	0.291404	0.106566
4254	-114.7811	-380.3423	265.5612	4.495694	0.0384318	0.75512	0.176342	0.030106	1.720074	2.046786	0.0917351	0.276109	0.451473	0.180683
4260	-95.64592	-362.7271	267.0812	3.519998	0.0348772	0.784521	0.160032	0.0205701	1.563934	1.430434	0.260775	0.269061	0.445856	0.0243076
4266	-107.5021	-374.5459	267.0438	3.453754	0.43844	0.119249	0.396435	0.0458768	1.563934	1.486426	0.43979	0.185694	0.327585	0.0469323
4272	-109.5632	-376.6747	267.1116	2.099149	0.626947	0.0201817	0.28025	0.0726217	1.632911	1.992108	0.479038	0.249214	0.19766	0.0740877
4278	-120.7035	-389.0703	268.3668	1.095991	0.507976	0.00578468	0.109044	0.377195	1.596194	1.73747	0.279395	0.370408	0.160322	0.189875
4284	-119.4596	-386.5924	267.1328	2.929918	0.193291	0.12505	0.261042	0.420618	2.564645	0.3116484	0.149287	0.224136	0.571398	0.0551784
4290	-109.2951	-378.2604	268.9653	0.8021371	0.163619	0.0555484	0.678074	0.102758	2.483562	0.370027	0.186309	0.211544	0.109176	0.492971
4296	-109.8825	-377.4696	267.5872	2.116919	0.219792	0.0466229	0.570682	0.162903	2.572072	0.259891	0.0481137	0.701876	0.0175045	0.232505
4302	-101.9628	-368.9662	267.0034	2.346351	0.427928	0.309998	0.224781	0.0372935	2.864841	0.2046937	0.0612622	0.488315	0.332306	0.118118
4308	-116.5161	-384.3938	267.8776	0.9799444	0.0529781	0.24192	0.656014	0.0490877	3.104997	0.1972809	0.0338971	0.284262	0.616485	0.0653559
4314	-96.34421	-364.444	268.0998	1.202497	0.0372697	0.270462	0.662358	0.0299109	2.726886	0.2189552	0.066242	0.0326539	0.831187	0.0699173
4320	-111.2689	-379.098	267.829	1.202497	0.0838075	0.299566	0.309916	0.30671	2.985482	0.2143033	0.0592309	0.0473076	0.830944	0.0625172
4326	-104.5216	-371.8645	267.3429	1.510183	0.0605193	0.494201	0.223798	0.221482	3.005763	0.1587828	0.0522219	0.149736	0.452977	0.345065
4332	-124.8026	-391.4087	266.6061	4.606385	0.0460339	0.206721	0.244919	0.502325	2.299178	0.5706317	0.486441	0.176957	0.175387	0.161215
4338	-113.1737	-379.7568	266.5831	4.606385	0.0146445	0.565695	0.291796	0.127864	2.322176	0.5706317	0.0999564	0.0274166	0.756041	0.116586
4344	-124.9636	-390.0621	265.0986	8.135735	0.220536	0.39315	0.0301712	0.356142	2.498149	0.533406	0.0950434	0.026069	0.64578	0.233108
4350	-126.3684	-391.6073	265.2389	6.157259	0.00268979	0.236588	0.44502	0.315703	2.894827	0.2806436	0.122915	0.181955	0.574145	0.120984
4356	-123.7772	-391.1739	267.3967	1.915735	0.00336934	0.33551	0.510278	0.150842	2.948333	0.2806436	0.0513853	0.179154	0.652248	0.117213
4362	-129.9698	-393.7749	263.805	13.29005	0.0567477	0.12171	0.40954	0.412002	2.425316	0.6656658	0.0924696	0.168433	0.549735	0.189362
4368	-126.949	-393.2118	266.2628	5.510928	0.573445	0.126477	0.0639727	0.236105	2.231611	0.6342266	0.0738394	0.390513	0.353328	0.18232
4374	-119.478	-385.6193	266.1413	4.410681	0.402005	0.253542	0.297925	0.0465277	2.723212	0.2794274	0.639529	0.0565761	0.233587	0.0703076
4380	-114.9175	-382.5866	267.6691	1.860129	0.256455	0.366483	0.352795	0.0242667	2.717073	0.2794274	0.0182699	0.154083	0.636167	0.19148
4386	-106.8708	-375.3995	268.5287	0.6568292	0.0576133	0.318434	0.57398	0.0499722	2.806991	0.2028958	0.0429755	0.329457	0.486974	0.140594
4392	-110.6789	-379.4067	268.7278	0.4477508	0.0798784	0.289262	0.561576	0.0692844	2.85845	0.2163318	0.03373	0.18251	0.620031	0.16373
4398	-116.513	-383.1933	266.6802	3.051864	0.333174	0.0425946	0.247353	0.376878	2.902459	0.2814055	0.321089	0.180499	0.217657	0.280756
4404	-132.518	-397.1224	264.6044	7.593485	0.505364	0.0405251	0.436877	0.0172335	2.903399	0.2191921	0.314444	0.124418	0.344772	0.216366
4410	-111.8022	-376.7248	264.9226	5.284866	0.0240077	0.345091	0.473662	0.15724	3.210956	0.1542404	0.0715295	0.340914	0.553318	0.0342387
4416	-97.00881	-361.6671	264.6583	5.943832	0.093496	0.155298	0.378811	0.372395	3.210956	0.1542404	0.104945	0.328644	0.533405	0.0330065
4422	-103.4448	-368.8958	265.451	3.746618	0.668647	0.178934	0.0327823	0.119637	3.329495	0.1398517	0.0995906	0.328417	0.536439	0.0355536
4428	-108.1432	-371.2665	263.1233	10.50109	0.151431	0.108034	0.0270081	0.713526	3.255352	0.1398517	0.517161	0.331601	0.129654	0.0215843
4434	-114.7629	-379.7856	265.0227	4.896647	0.176495	0.086122	0.0215301	0.715853	3.219868	0.1422034	0.513994	0.44145	0.0387736	0.0057821
4440	-115.9032	-379.1443	263.241	10.44456	0.0390615	0.229703	0.0213506	0.709884	3.243728	0.1593381	0.193563	0.60768	0.160658	0.0380987
4446	-108.4524	-372.861	264.4086	6.084272	0.222725	0.339973	0.0316	0.405702	3.267262	0.1270179	0.10038	0.288852	0.540558	0.0702111
4452	-98.7073	-364.3565	265.6492	3.177818	0.210238	0.320912	0.316095	0.152754	3.334619	0.1206916	0.128682	0.0910486	0.690573	0.0896961
4458	-102.6585	-367.8918	265.2334	3.783081	0.481287	0.0498403	0.402625	0.0662469	3.363448	0.1122516	0.153757	0.217068	0.325889	0.303286
4464	-116.8034	-381.647	264.8436	5.446121	0.284564	0.169836	0.319857	0.225743	3.278435	0.1672891	0.224874	0.211922	0.0862512	0.476953
4470	-125.8593	-390.0978	264.2385	7.067002	0.229666	0.0752634	0.146606	0.548465	3.278435	0.1672891	0.330921	0.0804848	0.475685	0.112909
4476	-107.6219	-373.6863	266.0645	2.777451	0.350146	0.02212	0.0463774	0.581357	3.40324	0.1697479	0.313361	0.202232	0.368893	0.115515
4482	-104.1794	-366.0737	261.8943	13.16431	0.180683	0.711675	0.0443473	0.0632955	3.559999	0.09526603	0.0784741	0.250511	0.494969	0.176046
4488	-106.2302	-371.626	265.3958	2.762506	0.26906	0.298848	0.364197	0.0678944	3.559999	0.08509302	0.108632	0.428344	0.127365	0.33566
4494	-104.2947	-370.0709	265.7762	2.327185	0.0779527	0.54682	0.288622	0.0866049	3.559999	0.09535623	0.209267	0.51552	0.134895	0.140319
4500	-99.72267	-365.4189	265.6963	2.44426	0.173911	0.329783	0.388845	0.10746	3.559999	0.09535623	0.279565	0.531209	0.132897	0.0563284
4506	-123.1413	-390.0401	266.8988	1.270238	0.310892	0.186531	0.444724	0.0578527	3.440959	0.1168554	0.168052	0.274791	0.233342	0.323815
4512	-107.0182	-372.4575	265.4393	3.410856	0.0569488	0.168432	0.11093	0.663689	3.440959	0.1253026	0.333213	0.33334	0.263011	0.0704364
4518	-100.1234	-364.3482	264.2248	5.4508	0.0170641	0.236612	0.37358	0.372743	3.440959	0.09121575	0.366165	0.160627	0.437649	0.0355586
4524	-101.7684	-365.5052	263.7368	6.753944	0.0356415	0.614365	0.25175	0.0982435	3.381976	0.08557232	0.644988	0.0421557	0.265495	0.0473614
4530	-114.4072	-378.9106	264.5033	5.607009	0.0573115	0.260994	0.620449	0.0612458	3.288679	0.1158084	0.717312	0.0269934	0.225368	0.0303268
4536	-109.9316	-372.3403	262.4087	12.0009	0.0363101	0.858011	0.0645542	0.0411244	3.462052	0.1158084	0.0534201	0.236266	0.628829	0.0814856
4542	-107.2417	-371.7413	264.4996	5.269546	0.167463	0.0775848	0.319061	0.435891	3.430585	0.1158084	0.103769	0.323899	0.513221	0.0591111
4548	-105.5268	-372.2818	266.755	1.477731	0.0644204	0.345881	0.0456564	0.544042	3.430585	0.121809	0.378377	0.0483676	0.550534	0.0227222
4554	-99.41439	-361.792	262.3776	11.88417	0.116883	0.185256	0.085839	0.612021	3.504692	0.1134593	0.417468	0.237566	0.297953	0.0470126
4560	-99.7274	-364.4091	264.6817	3.997246	0.16872	0.104335	0.0844737	0.642471	3.604849	0.08735352	0.055729	0.768822	0.139678	0.0357718
4566	-101.4997	-366.884	265.3843	3.033986	0.163771	0.177692	0.169773	0.488764	3.539373	0.1002692	0.418592	0.472547	0.0858513	0.023009
4572	-98.53476	-364.3461	265.8113	2.05896	0.244304	0.0257032	0.650391	0.0796016	3.662926	0.08924668	0.456575	0.160962	0.210124	0.172338
4578	-88.41266	-355.0373	266.6246	1.014623	0.18775	0.0313129	0.41168	0.369257	3.662926	0.08073531	0.0332063	0.704568	0.119191	0.143035
4584	-107.1437	-374.4779	267.3342	0.4599664	0.255964	0.660129	0.0289202	0.0549865	3.611663	0.08950363	0.112475	0.413538	0.31854	0.155447
4590	-103.0026	-369.8921	266.8895	0.8347632	0.0596615	0.0950618	0.741802	0.103475	3.611663	0.08370278	0.120712	0.651558	0.0967638	0.130967
4596	-111.8556	-373.8304	261.9748	13.17141	0.185925	0.0321545	0.161528	0.620393	3.535957	0.1024059	0.526592	0.0543523	0.379142	0.0399144
4602	-121.154	-389.5269	268.3729	0.7621268	0.24305	0.631451	0.0966741	0.0288245	2.937266	0.2364218	0.0230868	0.599179	0.316138	0.0615963
4608	-106.8542	-374.8116	267.9573	1.393303	0.172413	0.627394	0.149433	0.0507602	2.70003	0.221099	0.00583402	0.710731	0.184972	0.0984622
4614	-109.1536	-376.4822	267.3286	1.56935	0.682934	0.0715784	0.1297	0.115788	3.070518	0.1851689	0.0235686	0.359416	0.50467	0.112346
4620	-106.2078	-371.6117	265.4038	4.146812	0.273163	0.197228	0.0443641	0.485246	3.165183	0.1381029	0.0683315	0.78754	0.102544	0.041584
4626	-107.4231	-373.3204	265.8973	3.701424	0.457447	0.0653313	0.0399757	0.437246	2.870249	0.132989	0.358075	0.449272	0.058499	0.134154
4632	-98.00969	-364.8175	266.8078	2.454036	0.323911	0.204678	0.0862202	0.385191	2.870249	0.1698714	0.258778	0.194299	0.500972	0.0459521
4638	-108.0109	-374.2165	266.2056	3.86278	0.128579	0.670884	0.0418087	0.158729	2.791191	0.2137688	0.0925372	0.351282	0.509451	0.0467299
4644	-102.3677	-370.5658	268.1981	0.7477144	0.0702698	0.310355	0.545947	0.0734288	2.911065	0.1651598	0.0457416	0.330373	0.479127	0.144758
4650	-103.5931	-370.3784	266.7853	3.231085	0.0437992	0.364434	0.513646	0.0781205	2.655549	0.2593845	0.0524773	0.291309	0.549681	0.106533
4656	-117.086	-385.1027	268.0167	1.540069	0.59499	0.301128	0.0708271	0.0330552	2.550102	0.2368465	0.275466	0.17267	0.427281	0.124583
4662	-116.8532	-384.2971	267.444	2.303467	0.260397	0.509208	0.0562168	0.174178	2.584866	0.2612658	0.266323	0.604046	0.101599	0.0280322
4668	-116.8383	-383.6174	266.7791	3.15128	0.626902	0.0612766	0.0639703	0.247851	2.728804	0.2712433	0.143091	0.41782	0.403713	0.0353759
4674	-108.7287	-377.0666	268.338	1.043116	0.149969	0.223011	0.264984	0.362036	2.728804	0.2581038	0.0561326	0.49439	0.394796	0.0546823
4680	-103.9172	-370.57	266.6528	3.570979	0.280802	0.187481	0.22703	0.304687	2.663882	0.30013	0.446198	0.360617	0.0595841	0.133601
4686	-108.7386	-374.4555	265.7169	5.634862	0.153296	0.0942212	0.175804	0.576679	2.671327	0.3194378	0.275065	0.577931	0.0878306	0.0591737
4692	-102.4288	-368.6524	266.2236	4.065242	0.629599	0.057612	0.107496	0.205293	2.671327	0.2138277	0.220392	0.274897	0.0639178	0.440793
4698	-101.3437	-364.9202	263.5765	11.73759	0.264633	0.0975519	0.417501	0.220314	2.817387	0.2314749	0.459605	0.478278	0.00627237	0.0558442
4704	-102.9499	-367.0696	264.1197	11.73759	0.160657	0.0368644	0.525287	0.277192	2.38159	0.2893538	0.0948932	0.606615	0.0780791	0.220413
4710	-108.5738	-373.3789	264.8051	8.884029	0.201362	0.103187	0.465134	0.230317	2.482303	0.3193658	0.271792	0.361424	0.127528	0.239256
4716	-99.95946	-367.4746	267.5152	2.857185	0.178857	0.159364	0.394483	0.267296	2.307326	0.4171122	0.341413	0.533471	0.0991749	0.0259415
